entite,review_text,rating,rel_date
POLE EMPLOI PARIS 7 8 9EME ST PETERSBOURG-PE,Aucun,1,il y a 5 ans
POLE EMPLOI PARIS 7 8 9EME ST PETERSBOURG-PE,Aucun,1,il y a 5 ans
POLE EMPLOI PARIS 7 8 9EME ST PETERSBOURG-PE,Aucun,3,il y a 5 ans
POLE EMPLOI PARIS 7 8 9EME ST PETERSBOURG-PE,"Aucune réactivité, mon dossier est bloqué depuis 2 semaine et j'ai perdu une proposition d'embauche... un comble quand même.",1,il y a 6 ans
POLE EMPLOI PARIS 7 8 9EME ST PETERSBOURG-PE,"Centre pole emploi bien situé,  employé beaucoup patients, disponibles et beaucoup  gentils et ils sont prêts à écouter et à t'aider...
Merci beaucoup
Mr. Gaetano Caponetto",5,il y a 6 ans
POLE EMPLOI PARIS 7 8 9EME ST PETERSBOURG-PE,Là je ne souhaite à aucun français d'y aller,1,il y a 6 ans
POLE EMPLOI PARIS 7 8 9EME ST PETERSBOURG-PE,"Pôle emploi très fonctionnel et bien situé dans le centre de Paris. Bien desservi par les transports en communs. Les agents sont cordiaux. Possibilité de faire ses recherches d'emplois directement sur place, impresssions, etc etc",4,il y a 6 ans
POLE EMPLOI PARIS 7 8 9EME ST PETERSBOURG-PE,Aucun,5,il y a 8 ans
POLE EMPLOI PERIGUEUX CHANGE-PE,Si vous avez besoin de trouver un emploi e rapidement... Je vous conseil de compter que sur vous même..  Et ne surtout pas déranger la dame dans le bureau à gauche de l'entrée... Fort peu agréable.. Elle vous ralentira le dossier.,1,il y a un mois
POLE EMPLOI PERIGUEUX CHANGE-PE,On est toujours reçu avec le sourire toujours quelqu'un pour vous renseigner aider sur les ordis,5,il y a 3 mois
POLE EMPLOI PERIGUEUX CHANGE-PE,Aucun,4,il y a un an
POLE EMPLOI PERIGUEUX CHANGE-PE,"Un très bon accueil et des agents compétents, rapides et à l'écoute ! Très satisfaite",5,il y a 2 ans
POLE EMPLOI PERIGUEUX CHANGE-PE,Aucun,1,il y a 2 ans
POLE EMPLOI PERIGUEUX CHANGE-PE,Aucun,1,il y a 2 ans
POLE EMPLOI PERIGUEUX CHANGE-PE,Très bon accueil merci à vous tous pour tout les renseignements,5,il y a 3 ans
POLE EMPLOI PERIGUEUX CHANGE-PE,Aucun,4,il y a 3 ans
POLE EMPLOI PERIGUEUX CHANGE-PE,Des inccapables  !!,1,il y a 4 ans
POLE EMPLOI PERIGUEUX CHANGE-PE,"Trop de changement de conseiller, donc dossier mal suivi.",1,il y a 5 ans
POLE EMPLOI PERIGUEUX CHANGE-PE,Aucun,1,il y a 5 ans
POLE EMPLOI PERIGUEUX CHANGE-PE,Super il vous donne un numéro pour que vous les appelez sans passer par le 3949 mais quand vous appelé sa vous raccroche au nez,1,il y a 5 ans
POLE EMPLOI PERIGUEUX CHANGE-PE,"agence fermée un jeudi a 11h, merci pour ce trajet de 1h aller-retour pour rien",1,il y a 6 ans
POLE EMPLOI PERIGUEUX CHANGE-PE,Aucun,1,il y a 6 ans
POLE EMPLOI PERIGUEUX CHANGE-PE,Accueillant et serviable chaque fois que j y suis allé.,4,il y a 6 ans
POLE EMPLOI PERIGUEUX CHANGE-PE,"une ont pour les horaire!!!
plus de chômeurs!!!
moins de disponibilité libre !!!!",1,il y a 6 ans
POLE EMPLOI DOUARNENEZ-PE,Quel accueil 🤔🤔🙄 …,1,il y a un an
POLE EMPLOI DOUARNENEZ-PE,Aucun,5,il y a un an
POLE EMPLOI DOUARNENEZ-PE,"Incroyable autant d'incompétence, autant mettre des stagiaires de 3ème à la place du personnel",1,il y a 2 ans
POLE EMPLOI DOUARNENEZ-PE,Aucun courie pour les rendez vous des radiation abusif bref deja que la société est très mal vous ete censée aide les gens la vous couler les gens plus ba que terre ses inadmissible je oense qu il est tant que sa change en commençant par le directeur et les co seiller mal élevé qui meprise les ge s alors que leur travail est de trouve des emploi et d aide honteux,1,il y a 2 ans
POLE EMPLOI DOUARNENEZ-PE,Les conseillers et hôtes d'accueil sont sympathiques et aidants.,5,il y a 2 ans
POLE EMPLOI DOUARNENEZ-PE,Aucun,1,il y a 3 ans
POLE EMPLOI DOUARNENEZ-PE,ce pole emploie n'est en rien une aide pour ces utilisateurs!,1,il y a 3 ans
POLE EMPLOI DOUARNENEZ-PE,Aucun,1,il y a 3 ans
POLE EMPLOI DOUARNENEZ-PE,"J'ai eu affaire à 4 personne, la première aimable sans plus, la deuxième très bien, la troisième pas un sourire manque de sociabilité, et la 4eme rigole du problème expliqué... Problème de paiement... Et en 2ans de chômage (hors période de travail) 1offre d'emploi proposé...",1,il y a 3 ans
POLE EMPLOI DOUARNENEZ-PE,Organisme inutile,1,il y a 4 ans
POLE EMPLOI DOUARNENEZ-PE,Aucun,5,il y a 4 ans
POLE EMPLOI DOUARNENEZ-PE,Joli bâtiment. La légende nous dit qu'on peut nous trouver un emploi quand on rentre dedans.,3,il y a 4 ans
POLE EMPLOI DOUARNENEZ-PE,Les horaire d’ouverture ne sont pas respecter. Arrriver a 12h05 ils on on refuser de nous recevoir alors que normalement c’est jusqu’à 12h30 sans rendez-vous,1,il y a 4 ans
POLE EMPLOI DOUARNENEZ-PE,Aucun,4,il y a 5 ans
POLE EMPLOI DOUARNENEZ-PE,Aucun,3,il y a 5 ans
POLE EMPLOI DOULLENS-PE,"Toujours bien accueillit et surtout bien accompagnée par les différent(e)s conseillé(e)s. J'y ai moi même travaillé en temps que Service Civique en 2017 et j'en garde un très bon souvenir. Je remercie encore l'ancien Directeur de m'avoir accordée ce Service Civique et c'était surtout pour moi mais premier pas dans le monde du travail encore merci à Monsieur RECHER. Restez comme vous êtes les équipes et anciens collègues même si depuis il a eu beaucoup de changement de personnel, ne changer rien.",5,il y a 7 mois
POLE EMPLOI DOULLENS-PE,"Du grand jamais vu. 1an inscrite chez eux aucun appel, rien ni même pour savoir si j’ai besoin d’aide. Bref, passons. Une semaine qui me font tourner en rond sans réponse pour la quasi du temps sans préciser que les réponses que j’ai sont des e-mails à côté de ma question demandé. Une perte de temps incroyable ! Ne comptez pas sur eux. Aucune conscience professionnelle. Ils te laissent dans la m*rde sans souci.",1,il y a 10 mois
POLE EMPLOI DOULLENS-PE,"Impossible de prendre un rendez vous . Ils me demandent des documents que je leur ai déjà fourni et quand je leur fournis on me dit mais non ce n'est pas ça sauf qu'il n'y a pas d'autres documents . Ils restent bornés et ne sont pas compréhensibles. Vous travaillez mais vous n'avez pas le droit de faire valoir vos droits , ils font tout pour vous rendre la démarche non possible ....",2,il y a 10 mois
POLE EMPLOI DOULLENS-PE,Aucun,5,il y a un an
POLE EMPLOI DOULLENS-PE,Pratique lorsque l'on cherche un emploie,4,il y a 2 ans
POLE EMPLOI DOULLENS-PE,V'la la direction de cette agence ...,1,il y a 2 ans
POLE EMPLOI DOULLENS-PE,"catastrophique !!! .... aucune aide concrète, c'est 'démerdez vous' (de toute façon ils ne connaissent pas du tout le dossier des gens)..... par contre pour fliquer , là ils sont là !!...  .. incompétents en grande majorité",1,il y a 3 ans
POLE EMPLOI DOULLENS-PE,Aucun,5,il y a 3 ans
POLE EMPLOI DOULLENS-PE,"Des rendez-vous INUTILE, j’ai demandais à mon conseillère pour pouvoir accéder à une formation elle m’a clairement répondu « je ne m’y connais pas trop dans ce domaine, essayer d’appeler un peu partout pour des devis » dis donc bravo la « conseillère » de pôle emploi!!!",1,il y a 3 ans
POLE EMPLOI DOULLENS-PE,Aucun,5,il y a 3 ans
POLE EMPLOI DOULLENS-PE,Pas trop d attente,4,il y a 5 ans
POLE EMPLOI DOULLENS-PE,Aucun,2,il y a 5 ans
POLE EMPLOI DOULLENS-PE,Agents professionnels et à l'écoute.,5,il y a 5 ans
POLE EMPLOI DOULLENS-PE,Aucun,3,il y a 5 ans
POLE EMPLOI DOULLENS-PE,Aucun,1,il y a 5 ans
POLE EMPLOI DOULLENS-PE,Bcp d attente,3,il y a 5 ans
POLE EMPLOI DOULLENS-PE,Aucun,2,il y a 5 ans
POLE EMPLOI DOULLENS-PE,Aucun,5,il y a 5 ans
POLE EMPLOI DOULLENS-PE,"Personnels à l'écoute!
Très sympathique!
Prenne le temps d'expliquer!
Grands Merci à toutes l'équipe!!!",5,il y a 7 ans
POLE EMPLOI DRAGUIGNAN-PE,"Super équipe. Humain bienveillant avant tout et super au top. Je remercie Mme MAETZ pour sa gentillesse et son professionnalisme, ainsi que Mme MAES qui a été au top et enfin Mme BAMME qui a été super rapide pour traiter mes demandes. MERCI infiniment pour ce que vous m'avez apporté. Je vous souhaite le meilleur.",5,il y a une semaine
POLE EMPLOI DRAGUIGNAN-PE,Aucun,5,il y a un mois
POLE EMPLOI DRAGUIGNAN-PE,"Le premier commentaire est celui d'un personnel pôle emploi, c'est une blague... 60 ans jamais été au chômage et sans emploi depuis plus d'une année, les conseillers vous harcèlent, pousse les gens a la dépression ou au suicide. En rdv forcé, il vous disent qu'ils ne sont pas des banques, j'ai cotisé pendant plus de 35 années de bon et loyaux services, ou j'ai été ponctionné sur chaque bulletin de salaire, le chômage n'est pas de la pitié ou une aumône, c'est un droit pour Celui qui a cotisé, Quoi de plus normal, leurs arguments sont tous identiques, sauf que arrivé à un certain âge personne ne vous embauche, malgres une recherche active... Tout le monde le sait.
.
On cherche a nous rendre coupable, nous faire culpabiliser d'avoir perdu son Job.
C'est lamentable j'ai mis une étoile mais sa n'en mérite aucune.",1,il y a 2 mois
POLE EMPLOI DRAGUIGNAN-PE,Reçu par une conseillère très à l’écoute .,5,il y a 2 mois
POLE EMPLOI DRAGUIGNAN-PE,Aucun,1,il y a 2 mois
POLE EMPLOI DRAGUIGNAN-PE,"Merci de ne pas tenir compte de la géo-localisation erronée sur ce site
L adresse elle, est correcte",5,il y a 3 mois
POLE EMPLOI DRAGUIGNAN-PE,Rat le bol ! Aucune réponse au mail pour un projet professionnel depuis 1 semaine et quand t'appel que tu te demande à être rappelé quedal !,1,il y a 7 mois
POLE EMPLOI DRAGUIGNAN-PE,Aucun,5,il y a un an
POLE EMPLOI DRAGUIGNAN-PE,Aucun,1,il y a un an
POLE EMPLOI DRAGUIGNAN-PE,Cool,5,il y a un an
POLE EMPLOI DRAGUIGNAN-PE,Je vous remercie beaucoup,5,il y a 2 ans
POLE EMPLOI DRAGUIGNAN-PE,Un beau bâtiment et un personnel accueillant et à l'écoute. Un outil de travail stratégique pour la commune de Draguignan.,5,il y a 2 ans
POLE EMPLOI DRAGUIGNAN-PE,Aucun,4,il y a 2 ans
POLE EMPLOI DRAGUIGNAN-PE,si vous voulez trouver du boulot n'allez pas la bas,1,il y a 3 ans
POLE EMPLOI DRAGUIGNAN-PE,Aucun,2,il y a 3 ans
POLE EMPLOI DRAGUIGNAN-PE,La conseillère est bonne,5,il y a 3 ans
POLE EMPLOI DRAGUIGNAN-PE,Jamais joignable.,1,il y a 3 ans
POLE EMPLOI DRAGUIGNAN-PE,"1h d'attente téléphonique, c'est du n'importe quoi. Faut que sa change. 👿😡 …",1,il y a 4 ans
POLE EMPLOI DRAGUIGNAN-PE,Aucun,1,il y a 4 ans
POLE EMPLOI DRAGUIGNAN-PE,Aucun,1,il y a 4 ans
POLE EMPLOI DRAGUIGNAN-PE,Accueil qui reste à revoir,3,il y a 4 ans
POLE EMPLOI DRAGUIGNAN-PE,"Et encore une étoile car pas possible de mettre moins, l'agence envois boulets vers la plate forme téléphonique qui ne répond absolument pas....

les impôts sont bien utilisés....... Incompétence totale !!!!",1,il y a 4 ans
POLE EMPLOI DRAGUIGNAN-PE,"Completement nul,presque une semaine pour avoir un rendez vous avec un conseiller pôle emploi,je recommande vraiment pas cette agence",1,il y a 4 ans
POLE EMPLOI DRAGUIGNAN-PE,J'avais déjà fait un poste dans lequel je montrais mon insatisfaction. Par soucis de justice je tiens à préciser que désormais les choses se sont bien améliorées . Ma conseillère est efficace et réactive et m'a beaucoup aidé dans certains projets.,4,il y a 5 ans
POLE EMPLOI DRAGUIGNAN-PE,I don't like this post. There are stupid and dirty European people. This is the worst place to find work.The jobs are offered are the most crappy than can existe. Thery dirty. 👑,1,il y a 5 ans
POLE EMPLOI DRAGUIGNAN-PE,Aucun,5,il y a 5 ans
POLE EMPLOI DRAGUIGNAN-PE,Aucun,1,il y a 5 ans
POLE EMPLOI DRAGUIGNAN-PE,Aucun,3,il y a 5 ans
POLE EMPLOI DRAGUIGNAN-PE,Impossible d'avoir des informations par téléphone  ....,1,il y a 6 ans
POLE EMPLOI DREUX-PE,"Catastrophique, conseillère inadapté pour son poste.",1,il y a une semaine
POLE EMPLOI DREUX-PE,"Pôle emploi de Dreux , se situe 1 , rue pierre Semard .
Il est difficile dans cette agence , d'avoir des interlocuteurs disponible et informés sur les dispositifs en place ...
Des entretiens imaginaires sont faits à votre insu , des résumés erronés sur les propositions d'emplois et de formation .",2,il y a 2 semaines
POLE EMPLOI DREUX-PE,Bien reçu et accueilli.,4,il y a 3 semaines
POLE EMPLOI DREUX-PE,"Un service catastrophique. Ils en sont conscients et ne font rien pour ...

2 semaines pour répondre à un mail, en plus de manière incompétente et sans avoir compris le message initial (ou leur boulot).

Parfois ils vous ghostent.

Du jamais-vu, mais bon, c'est pole emplois et c'est Dreux, ça pue la défaite.

Vivement le départ !!!!!!!!",1,il y a 2 mois
POLE EMPLOI DREUX-PE,Aucun,1,il y a 4 mois
POLE EMPLOI DREUX-PE,Accueil très cordial et correct mais toujours très difficile de communiquer avec les conseillers c un peu impersonnel....rdv physiques très difficiles à obtenir......et souvent certaines questions difficiles à aborder.......comment trouver un moyen simple de prendre contact avec un conseiller d'être accueilli sans crainte.....de déranger......à voir....que son dossier puisse être traité par un conseiller en direct ?,1,il y a 5 mois
POLE EMPLOI DREUX-PE,"Demande de renseignement pour mon père, le monsieur a étais à l’écoute et nous a tous expliquer. Merci à eux",5,il y a 6 mois
POLE EMPLOI DREUX-PE,"Ce déplacer pour prendre un rdv téléphonique , et ne pas être appelé l’heur et le jour prévus c’est quand même fort , à quoi ça sert de prendre rdv",1,il y a 8 mois
POLE EMPLOI DREUX-PE,Aucun,1,il y a un an
POLE EMPLOI DREUX-PE,Sûr qu'ils ne se leveront jamais tôt pour vous.,1,il y a un an
POLE EMPLOI DREUX-PE,Aucun,5,il y a un an
POLE EMPLOI DREUX-PE,Aucun,1,il y a 2 ans
POLE EMPLOI DREUX-PE,Aucun,1,il y a 2 ans
POLE EMPLOI DREUX-PE,"Une catastrophe ce service public ( agence de Dreux ) pour être alle plusieurs fois , documents perdus , entretiens annulés ( sans raison ) à la dernière minute .
Conseiller (e) pas du tout aimable  , énormément de difficultés à trouver des solutions d'emplois et de formation !
Entretien de suivi imaginaire .
A eviter ...
Obligé de mettre une étoile !

PS l'adresse de cette agence est 1 , rue pierre semard 28100 Dreux ( près de la gare )",1,il y a 3 ans
POLE EMPLOI DREUX-PE,Aucun,1,il y a 3 ans
POLE EMPLOI DREUX-PE,C'est juste horrible pour trouver une place et se garer'! C'est impossible d'être la à l'heure du rdv!,1,il y a 4 ans
POLE EMPLOI DREUX-PE,Aucun,1,il y a 4 ans
POLE EMPLOI DREUX-PE,Aucun,4,il y a 4 ans
POLE EMPLOI DREUX-PE,Aucun,5,il y a 4 ans
POLE EMPLOI DREUX-PE,"Hallucinant ce P.E ! De l'incompétence de compétition, bravo l'Eure-et-Loire !

Edit : j'ai changé mon ""1 étoile"" après avoir rencontré d'autres membres qui font, effectivement, très bien leur boulot (répondent rapidement aux mails, prennent l'initiative de vous rappeler pour vous proposer ce qu'il y a de plus avantageux...).",4,il y a 5 ans
POLE EMPLOI DREUX-PE,Aucun,1,il y a 5 ans
POLE EMPLOI DREUX-PE,"J'aime effetuer mes recherches rapidement

Merci de pouvoir me permettre d'atteindre ce but",4,il y a 6 ans
POLE EMPLOI DREUX-PE,Aucun,5,il y a 7 ans
POLE EMPLOI DREUX-PE,"De l'attente, et pour mon cas, aucune support possible, mes études et mon parcours pro n'existe pas pour pôle emploi...",3,il y a 7 ans
POLE EMPLOI DREUX-PE,Aucun,1,il y a 7 ans
POLE EMPLOI DTD BAIE D'ARMOR-PE,"Pôle emploi aulnay sous bois, là où travaille des gens incompétents et irrespectueux. Aucune aide pour les demandeurs d'emploi, leurs seules envies te déclarer radié.",1,il y a un mois
POLE EMPLOI DTD BAIE D'ARMOR-PE,Ils ont égaré ma demande d arce il a fallu que je passe pour ré demander un autre exemplaire et refaire toute la procédure à nouveau bien sur avec beaucoup de retard. Déçu,1,il y a 2 mois
POLE EMPLOI DTD BAIE D'ARMOR-PE,"J'aurais aimé zéro à cette agence pôle emploi, aucune organisation et manque de communication entre conseiller. Il faudrait mettre vos pendules à l'heure svp et accorder vos violons",1,il y a 3 mois
POLE EMPLOI DTD BAIE D'ARMOR-PE,Très mal organisé. Les conseillers sont irrespectueux et irresponsables. Lors que la faute viennent d’eux c’est plus leur problème on vous laisse dans la galère. Aucune empathie. Les employés nécessitent une formation sur la communication et l’empathie.,1,il y a 3 mois
POLE EMPLOI DTD BAIE D'ARMOR-PE,Aucun,1,il y a 6 mois
POLE EMPLOI DTD BAIE D'ARMOR-PE,Aucun,3,il y a 7 mois
POLE EMPLOI DTD BAIE D'ARMOR-PE,Lorsque vous donnez un rendez-vous aux gens essyez de le respectez et venir à l heure ...vraiment c nul ..j'arrive à l heure mais je dois vous attendre 1h de plus,1,il y a 7 mois
POLE EMPLOI DTD BAIE D'ARMOR-PE,"Très mauvais accueil, attente interminable avec un  personnel incompétent et irrespectueux et surtout Mme Slimani qui s'amuse à  donner de fausses informations.",1,il y a un an
