Description;e-mail;Description_2;Description_3;clusters
pole emploi affirme envoyer des courrier pour avertir les personnes indemnisees fin qu elles obtiennent un recapitulatif de retraite cependant ils n adresse pas le courrier et j ai obtenu un rappel mais trop tard car les caisses de retraite mettent 6 mois  de plus le courriers sont trompeurs mal rediges  pe  affirme dans une lettre  par exemple que  vous avez atteint les trimestres requis pour la retraite   ce qui et loin d etre le cas et la presentation des paragraphes est trompeuse   on dirait que ce n est pas un francais qui redige  aussi pourrait on ameliorer les transmissions d informations entre pe et les organismes de retraite qui s accusent mutuellement  pourrait on si l on ne peut prendre sa retraite faire une declaration sur l honneur du temps que les administration operent   bref peut on eviter la precarite de milliers de personne pour manquement de l administration  cordialement  maz;1;['affirm', 'courri', 'avert', 'person', 'indemnise', 'obtiennent', 'recapitul', 'retrait', 'cepend', 'courri', 'obtenu', 'caiss', 'retrait', 'mettent', 'courri', 'trompeur', 'redig', 'affirm', 'atteint', 'requ', 'retrait', 'paragraph', 'trompeux', 'dir', 'redig', 'transm', 'retrait', 'accusent', 'mutuel', 'retrait', 'declar', 'honneur', 'administr', 'operent', 'precarit', 'milli', 'person', 'administr', 'maz'];affirm courri avert person indemnise obtiennent recapitul retrait cepend courri obtenu caiss retrait mettent courri trompeur redig affirm atteint requ retrait paragraph trompeux dir redig transm retrait accusent mutuel retrait declar honneur administr operent precarit milli person administr maz;-1
je recois des offres d emploi par email alors que je m y suis oppose de plus ces offres ne correspond pas a mon profil il s agit d offre pour travailler dans des restaurants ;1;['offre', 'oppos', 'offre', 'profil', 'agit', 'offre', 'restaur'];offre oppos offre profil agit offre restaur;-1
zero pointe pour les conseillers de cette agence  on doit deviner ce qu il faut comme documents pour que notre dossier avance  on nous dit qu il manque des documents mais lorsqu on va sur notre espace personnel  aucun document n est en demande  je me suis inscrite fin janvier  j ai travaille 20 ans dans la meme boite avec un salaire de plus de 2800 eur brut et aujourd hui  nous sommes fin mars on m octroie genereusement 2 89 eur par jour d indemnites et ce a compter de fin fevrier alors que mes jours de conges avaient ete pris avant mon licenciement   on me donne 1 mois de carence d entree  la blague  le pire  c est que ca ne choque personne chez pole emploi   mon conseiller me demande toujours une attestation modifiee sans expliquer clairement ce qui ne va pas sur la precedente  j ai demande un rendez vous et on m a repondu que cela ne ferai pas avancer le dossier  alors  on ne communique que par mail  c est tellement plus simple pour eux  ils sont tranquilles derriere leur ecran  pour avoir un retour  j ai du ouvrir une reclamation   mais c est quoi cette administration  je ne suis pas ravie d etre au chomage et en plus d etre dans l incapacite de vivre avec moins de 80 eur par mois   j ai ete affectee a cette agence alors qu une autre est bien plus proche de chez moi  c est vraiment du m importe quoi ;1;['point', 'agenc', 'devin', 'docu', 'dossi', 'docu', 'lorsqu', 'personnel', 'docu', 'inscrit', 'salair', '2800', 'eur', 'octroi', 'gener', '89', 'eur', 'indemnit', 'compt', 'cong', 'licenci', 'carenc', 'entre', 'blagu', 'choqu', 'person', 'attest', 'modifie', 'dossi', 'tranquill', 'derrier', 'ecran', 'reclam', 'administr', 'rav', 'chomag', 'incapacit', '80', 'eur', 'affecte', 'agenc'];point agenc devin docu dossi docu lorsqu personnel docu inscrit salair 2800 eur octroi gener 89 eur indemnit compt cong licenci carenc entre blagu choqu person attest modifie dossi tranquill derrier ecran reclam administr rav chomag incapacit 80 eur affecte agenc;0
demarches simples  j ai contacte un conseiller par email et un autre par telephone  tout est parfait  je vous remercie car la situation n est pas simple et votre ecoute reconfortante  bravo a vos equipes ;1;['demarch', 'simpl', 'contact', 'parf', 'reconfort', 'equip'];demarch simpl contact parf reconfort equip;-1
j avais commence un projet de formation avec ma conseillere pole emploi  son contrat de travail s est arrete fin d annee derniere et celle ci m a assuree que tout allais bien se passer avec ma nouvelle conseillere vu qu on avait deja avancer sur le dossier simplement d attendre 15 jours le temps qu elle ai sa prise de poste  au final  j ai recu un mail m informant du nom de ma nouvelle conseillere emploi tout en ayant une autre conseillere attribuee sur mon espace personnel  j ai donc contacte celle de mon espace personnel pour avancer sur mon projet et demander si elle etait en charge de mon dossier  celle ci m a donne le nom d une 3eme conseillere censee me convoquer peu de temps apres  3 mois apres  je n ai eu aucune convocation  on m a informer que je n avais bientot plus d are  redemander un bulletin de salaire deja visible sur mon compte pole emploi 1 mois apres et reouvert des droits peu de temps avant que je trouve un nouveau travail    il y a egalement eu un trop percu errone m etant demander dans la meme periode alors que je ne travailler meme pas  franchement n importe quoi  si c est pour mal faire votre travail changez de boulot   ce n est absolument pas professionnel ;1;['format', 'contrat', 'assure', 'allais', 'dossi', 'attribue', 'personnel', 'contact', 'personnel', 'dossi', '3em', 'cense', 'convoqu', 'convoc', 'bientot', 'redemand', 'bulletin', 'salair', 'visibl', 'compt', 'reouvert', 'erron', 'chang', 'boulot'];format contrat assure allais dossi attribue personnel contact personnel dossi 3em cense convoqu convoc bientot redemand bulletin salair visibl compt reouvert erron chang boulot;0
j ai traverse ce mois ci une epreuve tres difficile la seule qui a su me comprendre me conseiller et m orienter c est ma conseillere du pole emplois excellent service toujours a l ecoute pour nous soutenir c est formidable car dans mon combat je me sentais epaule par ma conseillere attitree et je l en remercie infiniment je regrette qu il soit interdit de cite son nom prenom car elle ce dois de recevoir tout les merites bravo et merci et d autant plus que j ai retrouve du travail que j aime faire dans ma filiere a moi les cantines  merci merci a vous madame  une maman solo;1;['travers', 'epreuv', 'orient', 'excellent', 'servic', 'souten', 'formid', 'combat', 'epaul', 'attitre', 'infin', 'interd', 'cit', 'prenom', 'merit', 'filier', 'cantin', 'maman', 'solo'];travers epreuv orient excellent servic souten formid combat epaul attitre infin interd cit prenom merit filier cantin maman solo;-1
bonjour  je depends de pole emploi issoire aujourd hui et cela fait la quatrieme fois quand je remplis ma feuille de renouvellement  soit j ai des problemes pour la mettre dans mon dossier informatique car depassant la taille du fichier 5 mo   c est a dire pas grand chose  soit je suis oblige d aller a l agence le deposer puis comme les deux dernieres fois on me renvoie un message me demandant de me representer pour presenter les documents originaux      alors que j avais fait les photocopies bien sur  ce que je leur ai dit c est que quand vous avez l ass et pas forcement de moyens de vous deplacer comme moi  car j habite a 20 km en campagne d issoire   la ville ou je suis rattache    ca m oblige a trouver un covoiturage  souvent payant d ailleurs  et aller me presenter a pole emploi  tout ca pour 30 secondes pour regarder mes papiers originaux et me dire   vous auriez pu nous les envoyer c etait pas le probleme lol   voila on marche sur la tete  il faudrait simplement ouvrir les fichiers en word ou docks pour qu on puisse les remplir proprement au lieu de les mettre en pdf a imprimer   les gens non plus n ont pas forcement une imprimante ni l argent pour imprimer des papiers  je le rappelle  notez le   cordialement;1;['depend', 'issoir', 'quatriem', 'renouvel', 'dossi', 'depass', 'taill', 'mo', 'agenc', 'dernier', 'renvoi', 'represent', 'docu', 'original', 'photocop', 'ass', 'habit', 'km', 'campagn', 'issoir', 'rattach', 'covoiturag', 'pai', 'second', 'regard', 'original', 'lol', 'tet', 'word', 'dock', 'propr', 'pdf', 'argent'];depend issoir quatriem renouvel dossi depass taill mo agenc dernier renvoi represent docu original photocop ass habit km campagn issoir rattach covoiturag pai second regard original lol tet word dock propr pdf argent;2
je viens de recevoir ma radiation de pole emploi alors que j ai demissionne d un poste saisonnier dans le cadre de ma periode d essai et ce en accord avec mon employeur    aucune bienveillance  un mail formate alors que je  fais partie d un dispositif appele  les metiers qui recrutent  on est la pour vous  avec un conseiller specialement dedie et  a l ecoute  a tout moment   l an dernier j ai fait une ts   mon conseiller indemnisation a ete informe par mail  heureusement que je vais mieux aujourd hui  je ne peux pas dire que ce soit grace a pole emploi et encore moins grace a  les metiers qui recrutent  on est la pour vous   juste pour information j ai deja contacte la presse a ce sujet  par ailleurs  je tente par tous les moyens d alerter notre cher president sur instagram  aucune reponse ;1;['demission', 'saisonni', 'accord', 'employeur', 'format', 'appel', 'recrutent', 'special', 'ded', 't', 'indemnis', 'recrutent', 'contact', 'press', 'alert', 'cher', 'president', 'instagram', 'repons'];demission saisonni accord employeur format appel recrutent special ded t indemnis recrutent contact press alert cher president instagram repons;0
bonjour    je n ose raconter l experience que j ai depuis 4 ans avec le pole emploi de pantin  une honte  aucun appel aucun suivi aucun rdv acune prise en compte de ma reconversion aucune mise a jour de mon dossier   en reconversion j attends depuis 6 mois mes droits pour lesquels j ai cotiser   je suis a bout  ;1;['ose', 'racont', 'pantin', 'appel', 'rdv', 'acun', 'compt', 'reconvers', 'dossi', 'reconvers', 'attend', 'lesquel'];ose racont pantin appel rdv acun compt reconvers dossi reconvers attend lesquel;-1
impossibilite de s actualiser  pour en fait decouvrir que tout venait de pole emploi  en fait ils ont tout change pour un nouveau formulaire idem pour les dates d actualisation et des declarations d activites  sans bien sur prevenir les concernees  ensuite ils accusent que l actualisation n a pas ete executee en tant et en heure  obligation protocolaire obligatoire auquel chaque inscrit en general n oubliera jamais pas car il sait qu il en va de la necessite de pouvoir remplir le frigo   meme principe pour un employe  d autre part pourquoi aucune information relayee sur la possibilite de cumuler l ass et le rsa pour des personnes inscrites depuis au moins 2020  idem pour le dossier de demande d aide  genre micro credit  qui peut etre validee qu aupres de pole emploi pour ou avec prime a la conversion pour un vehicule  beaucoup de questions et d aberrations ;1;['impossibilit', 'decouvr', 'formulair', 'idem', 'declar', 'preven', 'concerne', 'accusent', 'execute', 'protocolair', 'auquel', 'inscrit', 'oubli', 'necessit', 'frigo', 'princip', 'relaye', 'cumul', 'ass', 'rsa', 'person', 'inscrit', 'idem', 'dossi', 'micro', 'cred', 'valide', 'vehicul', 'aberr'];impossibilit decouvr formulair idem declar preven concerne accusent execute protocolair auquel inscrit oubli necessit frigo princip relaye cumul ass rsa person inscrit idem dossi micro cred valide vehicul aberr;-1
mon experience avec pole emploi a ete tres mauvaise  inutile  une perte de temps totale ;1;['total'];total;-1
j ai envoye plusieurs mails a mon conseiller d indemnisation a pole emploi  qui s engage a repondre dans 48 heure maximum  mais sans resultats  donc  a cause de ca  mon dossier reste bloque ;1;['indemnis', 'engag', '48', 'maximum', 'dossi'];indemnis engag 48 maximum dossi;-1
c est bien de vouloir faire gagner du temps a tout le monde en proposant une declaration mensuelle pre remplie  pour autant  quel est l interet si le candidat n a pas la possibilite de la corriger modifier en cas d erreur ou d elements manquants   au final c est une perte de temps pour tout le monde;1;['vouloir', 'declar', 'interet', 'element'];vouloir declar interet element;-1
vraiment tres decue de l approche et du comportement condescendant de ma conseillere  aucune pedagogie  aucune approche productive  aucune comprehension  pas de confiance des le debut de l echange  tres mauvaise impression  pole emploi c est plutot decourager qu encourager  c est vraiment dommage  si c est pour avoir affaire a des personnes qui ne sont pas professionnelles cela ne sert a rien  je ne leur fait pas confiance pour m aider ;1;['approch', 'condescend', 'pedagog', 'approch', 'product', 'impress', 'decourag', 'encourag', 'affair', 'person'];approch condescend pedagog approch product impress decourag encourag affair person;-1
