Description;e-mail;Description_2;Description_3;clusters
j avais repondu a une annonce sur le site de pole emploi  sans avoir connaissance du  client   trois mois plus tard  je pouvais lire dans mon espace personnel que je ne m etais pas presentee   j etais scotchee  jamais je n ai eu de suite a cette candidature  je ne connaissais pas qui etait le  client   mon conseiller m a repondu qu aucune suite ne me serait prejudiciable ;1;['personnel', 'presente', 'scotche', 'prejudici'];personnel presente scotche prejudici;3
peu avant de creer ma micro entreprise  j ai demande des renseignements a mon conseiller au sujet de l acre  on m a attribue un autre conseiller que j ai eu au telephone assez rapidement  ce dernier m a dit qu avec l acre je touchais 45   de mes droits are restants et que je touchais le reste a la cessation de mon activite  alors qu en fait on touche le complement 6 mois apres le premier versement  mon erreur a ete de prendre ce qu a dit cette personne pour argent comptant   c est vrai qu il est pourtant simple d aller sur internet  mais je pensais que cette personne savait de quoi elle parlait   forcement j ai decide de continuer a toucher mes allocations chomage   si j avais ete bien renseigne  j aurais pu differer la creation de mon entreprise jusqu au rechargement de mes droits et faire ma demande  acre  j aurais alors pu avoir le capital de depart qu il me manque pour demarrer mon activite dans de bonnes conditions ;1;['micro', 'acre', 'attribu', 'acre', '45', 'rest', 'cessat', 'compl', 'person', 'argent', 'compt', 'internet', 'person', 'sav', 'parl', 'alloc', 'chomag', 'differ', 'recharg', 'acre', 'capital', 'demarr', 'condit'];micro acre attribu acre 45 rest cessat compl person argent compt internet person sav parl alloc chomag differ recharg acre capital demarr condit;2
demande de formation avec abondement pole emploi refusee plus d un mois apres ma demande  resultat lorsque j ai annule ma mobilisation cpf car refus de pole emploi  mon solde est descendu a 0   j ai tout perdu  1052  partis en fumee a cause de delai pole emploi non respecte   aucun interlocuteur  ni pole emploi  ni un agent cpf  aucune reponse a mes differents mails   ;1;['format', 'abond', 'mobilis', 'cpf', 'sold', 'descendu', '1052', 'part', 'fume', 'respect', 'interlocuteur', 'agent', 'cpf', 'repons'];format abond mobilis cpf sold descendu 1052 part fume respect interlocuteur agent cpf repons;1
experience classique sur les sites administratif de la republique    une boucle administrative fait tourner en rond sur trois services    une cache a cocher se dissimule du regard pour qu on oublie l evidence meme  cocher la case  conserver ses droits    un faux bug me faire tourner en rond sur des formulaires a cocher et contrats a lire en attendant qu il me vienne l idee de rafraichir trois fois de suite la page pour enfin sortir de la boucle infinie   les lettres a delais sont recu de facon quasiment systematique juste assez tard pour risquer la radiation;1;['classiqu', 'administr', 'republ', 'boucl', 'administr', 'rond', 'servic', 'cach', 'dissimul', 'regard', 'conserv', 'bug', 'rond', 'formulair', 'contrat', 'attend', 'vien', 'ide', 'rafraich', 'boucl', 'infin', 'quas'];classiqu administr republ boucl administr rond servic cach dissimul regard conserv bug rond formulair contrat attend vien ide rafraich boucl infin quas;-1
impossible de faire valoir mes droits  je demande a beneficier du droit d option pour recalculer des mes allocations  auquel j ai droit  tous les stratagemes sont bons pour ne jamais recevoir ma demande  aucune reponse a mes mails  mes demandes en ligne invalides et meme quand je me deplace  on fait semblant de prendre mon document mais il part a la poubelle  tres decevant  alors que j ai cotise ;1;['valoir', 'option', 'recalcul', 'alloc', 'auquel', 'stratagem', 'repons', 'invalid', 'sembl', 'docu', 'poubel', 'decev'];valoir option recalcul alloc auquel stratagem repons invalid sembl docu poubel decev;-1
je voudrais que le pole emploi puisse reduire les clics lors d un envoi de bulletin de salaire car c est un vrai calvaire  pour une fiche de paye  je dois faire une vingtaine de clic sur mon pc avant effectuer l envoie des fiches de paye  je travaille actuellement pour le cesu et des particuliers  et a la fin du mois en cours  j ai une dizaine de fiche de paye a envoyer au service de pole emploi j ai fait l experience de m envoyer ce travail sur une autre adresse mail differente en compressant ces fichiers   on peut compresser des fichiers et en ouvrant avec un logiciel de decompression c est simple et facile et moins de travail pour le demandeur d emploi;1;['voudr', 'reduir', 'clic', 'bulletin', 'salair', 'calvair', 'pay', 'vingtain', 'clic', 'pc', 'pay', 'dizain', 'pay', 'servic', 'compress', 'compress', 'decompress'];voudr reduir clic bulletin salair calvair pay vingtain clic pc pay dizain pay servic compress compress decompress;4
aucune experience  aucune explication meme pas d aide pour faire son profil et chercher un emploi  bref a quoi cela sert d avoir cotiser toutes mes annees de travail pour au final ce resultat decevant  de pole emploi  ;1;['profil', 'decev'];profil decev;-1
bonjour   le pole emploi m a radie pour ne pas avoir repondu au telephone a un rdv demande par mes soins car lors de cet appel j etais en communication avec un client  de suite j ai appele le pole emploi qui soi disant prend note et m indique de ne pas m inquieter  elle me donne un nouveau rdv pendant ma pause dejeuner quelque jours apres et de nouveau mon conseiller me contacte trop tot et de nouveau je suis en communication avec un client  c est mon outil de travail et mon employeur ne me donne pas de telephone professionnel   donc je ne peux pas lui repondre  de nouveau je contacte le 3949 en leur expliquant la situation et je fais un mail via mon espace personnel avec mon ordinateur de travail  et a ma surprise je recois une radiation de leur part  je suis allee les voir et ils me demandent de faire un courrier de recours et que la situation va s arranger car c est une erreur   et depuis j attends toujours   je suis une personne serieuse qui a toujours travaille j avais besoin de renseignements ;1;['rdv', 'soin', 'appel', 'appel', 'soi', 'inquiet', 'rdv', 'paus', 'dejeun', 'contact', 'tot', 'employeur', 'contact', '3949', 'personnel', 'demandent', 'courri', 'recour', 'arrang', 'attend', 'person'];rdv soin appel appel soi inquiet rdv paus dejeun contact tot employeur contact 3949 personnel demandent courri recour arrang attend person;0
bonjour  j ai une rqth  de serieux soucis de sante  l aah m a ete refusee  tous les trois mois on me change de referent pole emploi  je ne suis jamais contactee  c est moi qui demande a etre recu  les deux derniers ne m ont jamais repondu  la toute derniere me dit qu elle ne peut rien pour moi car elle s occupe uniquement de chomeurs valides  que je suis un cas particulier et que je dois etre suivie par un referent en charge de ce style de personnes  elle m a dit qu elle allait en parler a sa direction mais rien ne bouge  moi  je veux travailler mais il me faut un poste adapte  sans aide  je n arrive a rien  j ai beau postuler a des offres  c est toujours une reponse negative sans meme un entretien  je desespere    ;1;['rqth', 'souc', 'sant', 'aah', 'contacte', 'derni', 'occup', 'styl', 'person', 'allait', 'boug', 'offre', 'repons', 'desesper'];rqth souc sant aah contacte derni occup styl person allait boug offre repons desesper;2
je suis allee a l agence pole emploi de ma ville  j ai demande a obtenir un rendez vous avec mon nouveau conseiller pole emploi dans le cadre d un rendez vous d embauche planifie en hexagone  l accueil du pole emploi n a pas pu me proposer une date fixe de rendez vous  je suis allee sur mon espace en ligne pour prendre un rendez vous  je constate qu il n est pas possible de prendre un rendez vous avec un conseiller  mon rendez vous avec mon futur employeur est compromis ;1;['agenc', 'planif', 'hexagon', 'fix', 'futur', 'employeur', 'comprom'];agenc planif hexagon fix futur employeur comprom;-1
dans la continuite de mes demarches pour entrer en formation tisf  apres avoir eu une conseillere pole emploi  apres de multiples coups de telephone sans reponses  qui n a pas su repondre a mes questions sauf m orienter sur le site emphore  j y suis donc alle mais je n y ai rien trouve  d apres ce site il n y a pas de formations alors que je sais qu il y a une date de prevue ;1;['continuit', 'demarch', 'entrer', 'format', 'tisf', 'coup', 'repons', 'orient', 'emphor', 'format', 'prevu'];continuit demarch entrer format tisf coup repons orient emphor format prevu;1
nombreuses pannes sur mon acces pole emploi personnel   non prise en compte de ma mise a jour mensuelle  refus de prise en compte de documents sur la messagerie envois de documents ce qui entraine de nombreuses complications   retard du calcul de mes droits et annulation abusive d inscription au chomage  de plus le personnel non virtuel etant rare et constamment changeant cela ne peut que nuire a ma recherche active d emplois en engendrant un risque d etre trop accapare par les demarches administratives sur internet ;1;['nombreux', 'pann', 'personnel', 'compt', 'compt', 'docu', 'messager', 'envois', 'docu', 'entrain', 'nombreux', 'retard', 'abus', 'chomag', 'personnel', 'virtuel', 'rar', 'const', 'chang', 'nuir', 'engendr', 'accapar', 'demarch', 'administr', 'internet'];nombreux pann personnel compt compt docu messager envois docu entrain nombreux retard abus chomag personnel virtuel rar const chang nuir engendr accapar demarch administr internet;0
les candidatures via recruteur pole emploi sont tres mal gerees  soit elles sont refusees sans aucun motif  soit c est   non retenue   et la c est du tri hasardeux et discriminant  soit c est   cloture   et la il n y a aucune explication non plus et en plus on attend 4 semaines pour ca   c est du n importe quoi je suis choque par le manque de consideration de pole emploi envers les demandeurs d emploi qu ils sont censes aider  ;1;['recruteur', 'gere', 'retenu', 'tri', 'hasard', 'discrimin', 'clotur', 'attend', 'choqu', 'enver'];recruteur gere retenu tri hasard discrimin clotur attend choqu enver;-1
actuellement en formation dans le cadre d une reconversion  que j ai trouve moi meme et auto financee avant la fin de mon cdd et donc avant meme d etre inscrite a pole emploi   j ai demande a l avance par telephone au 3949 et en me deplacant en agence si le fait d etre inscrite en formation en avance n impacterait pas mon indemnisation  on m a repondu que non  qu il suffirait de le preciser pour que pole emploi m indemnise et me laisse tranquille pendant toute la duree de ma formation  j ai donc informe ma conseillere des le debut de cet etat de fait  depuis  je rencontre de nombreux problemes et n ai aucune reponse a mes e mails  je recois tres regulierement des courriers m indiquant que je suis inscrite a des ateliers ou convoquee a des entretiens se deroulant sur mes heures de formation   ;1;['format', 'reconvers', 'auto', 'finance', 'cdd', 'inscrit', '3949', 'agenc', 'inscrit', 'format', 'impact', 'indemnis', 'suff', 'indemnis', 'tranquill', 'dure', 'format', 'repons', 'e', 'regulier', 'courri', 'inscrit', 'convoque', 'deroul', 'format'];format reconvers auto finance cdd inscrit 3949 agenc inscrit format impact indemnis suff indemnis tranquill dure format repons e regulier courri inscrit convoque deroul format;1
une entreprise m a propose d effectuer une periode de mise en situation en milieu professionnel  pmsmp   j ai fait une demande de mobilite aupres du pole emploi de la ville de capesterre belle eau  les agents du pole emploi m avaient affirmes que les demandes de mobilites sont traitees en 72h  c est la deuxieme fois que le pole emploi ne traite pas ma demande dans les delais  je ne peux pas me rendre a mon rendez vous d embauche a cause du pole emploi ;1;['milieu', 'pmsmp', 'capesterr', 'eau', 'agent', 'affirm', 'traite', '72h'];milieu pmsmp capesterr eau agent affirm traite 72h;-1
